Image name,Contains figure,Asks for proof,Dependencies,LatexOutput,Reference,GUID,Type,Seq,PT,OriginalName
"Topology, Calculus and Approximation-Vilmos Komornik_96_solution.png",FALSE,TRUE,,,,0b1da5a6-376f-4918-9d22-156ae90daa3e,S,96,0,"Topology, Calculus and Approximation-Vilmos Komornik_96_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_97_problem.png",FALSE,TRUE,,,,7c22e099-6e56-4270-b5b9-89b7795d0ba3,P,97,0,"Topology, Calculus and Approximation-Vilmos Komornik_97_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_97_solution_part_1.png",FALSE,TRUE,,,,48d25d2c-7a9c-4e2b-beb8-b35d538105b9,S,97,1,"Topology, Calculus and Approximation-Vilmos Komornik_97_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_97_solution_part_2.png",FALSE,TRUE,,,,2c8c33a5-0d83-4689-b5df-f474dc8ae952,S,97,2,"Topology, Calculus and Approximation-Vilmos Komornik_97_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_98_problem.png",FALSE,TRUE,,,,2571373a-f794-4fed-8b40-5063afcaac48,P,98,0,"Topology, Calculus and Approximation-Vilmos Komornik_98_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_98_solution_part_1.png",FALSE,TRUE,,,,a5931f01-cbc9-427b-83e6-2fe52cd269ad,S,98,1,"Topology, Calculus and Approximation-Vilmos Komornik_98_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_98_solution_part_2.png",FALSE,TRUE,,,,b005f42a-5ec7-4ba1-bb66-32cbdebbfa40,S,98,2,"Topology, Calculus and Approximation-Vilmos Komornik_98_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_98_solution_part_3.png",FALSE,TRUE,,,,9660719c-dfab-4ded-b35d-1e7ac06fc29b,S,98,3,"Topology, Calculus and Approximation-Vilmos Komornik_98_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_99_problem_part_1.png",FALSE,TRUE,,,,8d3dcdf0-c8c9-409f-ba62-08f7853723b5,P,99,1,"Topology, Calculus and Approximation-Vilmos Komornik_99_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_99_problem_part_2.png",FALSE,TRUE,,,,dd05b4a9-afcb-4f6b-993c-c83b25836728,P,99,2,"Topology, Calculus and Approximation-Vilmos Komornik_99_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_99_solution.png",FALSE,TRUE,,,,edad929b-376e-4289-a426-63478ee551ce,S,99,0,"Topology, Calculus and Approximation-Vilmos Komornik_99_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_100_problem.png",FALSE,TRUE,,,,88d3ee4b-3fdd-4a8b-acc1-375f0a71d629,P,100,0,"Topology, Calculus and Approximation-Vilmos Komornik_100_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_100_solution.png",FALSE,TRUE,,,,53a89bb5-9931-489b-b4c3-2ae2ace40bc9,S,100,0,"Topology, Calculus and Approximation-Vilmos Komornik_100_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_101_problem.png",FALSE,TRUE,,,,a3755d23-267f-4096-ae8e-3e622fbe704c,P,101,0,"Topology, Calculus and Approximation-Vilmos Komornik_101_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_101_solution.png",FALSE,TRUE,,,,f6413b77-97ae-4c02-9abe-cd38f0a53356,S,101,0,"Topology, Calculus and Approximation-Vilmos Komornik_101_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_102_problem.png",FALSE,TRUE,,,,41fcbd00-a233-4768-a8d7-9e6fcff3d98c,P,102,0,"Topology, Calculus and Approximation-Vilmos Komornik_102_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_102_solution.png",FALSE,TRUE,,,,08451946-bd64-469a-873a-b4989b4664ff,S,102,0,"Topology, Calculus and Approximation-Vilmos Komornik_102_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_103_problem.png",FALSE,TRUE,,,,17e38cda-3bac-4343-be05-e69de040d83c,P,103,0,"Topology, Calculus and Approximation-Vilmos Komornik_103_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_103_solution.png",FALSE,TRUE,,,,9e117b3d-d0e5-493b-b5da-662ff98b68cf,S,103,0,"Topology, Calculus and Approximation-Vilmos Komornik_103_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_104_problem.png",FALSE,FALSE,,,,e4d3209d-1b55-4d0f-934b-a2368e2cede3,P,104,0,"Topology, Calculus and Approximation-Vilmos Komornik_104_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_104_solution_part_1.png",FALSE,FALSE,,,,256fadb9-6001-418d-9f9c-3fe468a77878,S,104,1,"Topology, Calculus and Approximation-Vilmos Komornik_104_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_104_solution_part_2.png",FALSE,FALSE,,,,6a0dde47-6861-4183-ace9-0bdf7b603c77,S,104,2,"Topology, Calculus and Approximation-Vilmos Komornik_104_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_105_problem.png",FALSE,TRUE,,,,ca43a472-9d0d-44aa-9072-8f40d55e54da,P,105,0,"Topology, Calculus and Approximation-Vilmos Komornik_105_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_105_solution_part_1.png",FALSE,TRUE,,,,076007c6-4d6c-409f-810d-48e12cd0e06b,S,105,1,"Topology, Calculus and Approximation-Vilmos Komornik_105_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_105_solution_part_2.png",FALSE,TRUE,,,,721bee4e-425e-4e0c-b7aa-6dc217de535d,S,105,2,"Topology, Calculus and Approximation-Vilmos Komornik_105_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_106_problem.png",FALSE,TRUE,,,,dc8e7eeb-0347-4213-a105-e2fc78f10a67,P,106,0,"Topology, Calculus and Approximation-Vilmos Komornik_106_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_106_solution.png",FALSE,TRUE,,,,e026fa85-b08d-458d-9359-97e18cd59989,S,106,0,"Topology, Calculus and Approximation-Vilmos Komornik_106_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_107_problem.png",FALSE,FALSE,,,,b9cc66db-daea-4b3b-9fc3-64a66669470f,P,107,0,"Topology, Calculus and Approximation-Vilmos Komornik_107_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_107_solution_part_1.png",FALSE,FALSE,,,,b9e32a05-5576-49e7-b199-cea1ebd3cdb8,S,107,1,"Topology, Calculus and Approximation-Vilmos Komornik_107_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_107_solution_part_2.png",FALSE,FALSE,,,,dffa4765-9d88-4e10-a187-5dfcd4ff6cd0,S,107,2,"Topology, Calculus and Approximation-Vilmos Komornik_107_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_108_problem.png",FALSE,FALSE,,,,f57eb881-2fbf-454d-a3f9-0af58ff138ac,P,108,0,"Topology, Calculus and Approximation-Vilmos Komornik_108_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_108_solution.png",FALSE,FALSE,,,,c74c49e2-82de-47e9-9560-63d66839b0ee,S,108,0,"Topology, Calculus and Approximation-Vilmos Komornik_108_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_109_problem.png",FALSE,FALSE,,,,b4378e7b-3f58-4d86-b4f2-8af382eb3147,P,109,0,"Topology, Calculus and Approximation-Vilmos Komornik_109_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_109_solution_part_1.png",FALSE,FALSE,,,,064da09e-5218-4dfd-ad89-42cc988f13f6,S,109,1,"Topology, Calculus and Approximation-Vilmos Komornik_109_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_109_solution_part_2.png",FALSE,FALSE,,,,1e65db28-d682-49ea-b998-7f0a207b7458,S,109,2,"Topology, Calculus and Approximation-Vilmos Komornik_109_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_110_problem_part_1.png",FALSE,TRUE,,,,793d30a1-2bfc-4bbe-9cde-b03df56d7c40,P,110,1,"Topology, Calculus and Approximation-Vilmos Komornik_110_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_110_problem_part_2.png",FALSE,TRUE,,,,8be4fa36-646a-4888-bf1a-3f25e17556c4,P,110,2,"Topology, Calculus and Approximation-Vilmos Komornik_110_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_110_solution_part_1.png",FALSE,TRUE,,,,0e28587d-698e-4ab2-9566-38e3c781e070,S,110,1,"Topology, Calculus and Approximation-Vilmos Komornik_110_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_110_solution_part_2.png",FALSE,TRUE,,,,cd277cae-4921-4446-b4bb-ee9b2d3eee3e,S,110,2,"Topology, Calculus and Approximation-Vilmos Komornik_110_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_110_solution_part_3.png",FALSE,TRUE,,,,e3c191ad-d4c0-4ae1-a1db-631ea251e506,S,110,3,"Topology, Calculus and Approximation-Vilmos Komornik_110_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_111_problem.png",FALSE,TRUE,,,,0c10374b-2ef0-43e7-b126-d8114438f895,P,111,0,"Topology, Calculus and Approximation-Vilmos Komornik_111_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_111_solution_part_1.png",FALSE,TRUE,,,,5029d687-10cf-4587-a8d7-1bd16db956f4,S,111,1,"Topology, Calculus and Approximation-Vilmos Komornik_111_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_111_solution_part_2.png",FALSE,TRUE,,,,aa746cfa-9dcd-43a3-b631-50e13e0887c3,S,111,2,"Topology, Calculus and Approximation-Vilmos Komornik_111_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_111_solution_part_3.png",FALSE,TRUE,,,,432a5ee7-b859-4fab-a403-d0b60106ebef,S,111,3,"Topology, Calculus and Approximation-Vilmos Komornik_111_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_112_problem.png",FALSE,TRUE,,,,5915c859-47bb-43f5-a450-42d226898384,P,112,0,"Topology, Calculus and Approximation-Vilmos Komornik_112_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_112_solution_part_1.png",FALSE,TRUE,,,,fbe54ca1-c769-4333-b519-ea12cf427a05,S,112,1,"Topology, Calculus and Approximation-Vilmos Komornik_112_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_112_solution_part_2.png",FALSE,TRUE,,,,d16af1ed-d813-4c78-bfb6-e7227aca42e3,S,112,2,"Topology, Calculus and Approximation-Vilmos Komornik_112_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_112_solution_part_3.png",FALSE,FALSE,,,,10b4f080-3db3-4616-a581-b79a5f82ab26,S,112,3,"Topology, Calculus and Approximation-Vilmos Komornik_112_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_113_problem.png",FALSE,TRUE,,,,6b22fb46-4bab-4476-95ad-0a9452398544,P,113,0,"Topology, Calculus and Approximation-Vilmos Komornik_113_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_113_solution_part_1.png",FALSE,TRUE,,,,a2e17c0f-8975-4fb1-87fe-0c576bbf1ee0,S,113,1,"Topology, Calculus and Approximation-Vilmos Komornik_113_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_113_solution_part_2.png",FALSE,TRUE,,,,d194aa0e-1f47-46a1-b4e9-bbdea37e1667,S,113,2,"Topology, Calculus and Approximation-Vilmos Komornik_113_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_113_solution_part_3.png",FALSE,TRUE,,,,4c523e01-774d-4fd6-947b-e0d2dcddde42,S,113,3,"Topology, Calculus and Approximation-Vilmos Komornik_113_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_114_problem.png",FALSE,TRUE,,,,f904887d-1746-4552-974f-727acde5c6d0,P,114,0,"Topology, Calculus and Approximation-Vilmos Komornik_114_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_114_solution_part_1.png",FALSE,TRUE,,,,5043708f-dd6c-42e9-9d2a-f7cd81756d41,S,114,1,"Topology, Calculus and Approximation-Vilmos Komornik_114_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_114_solution_part_2.png",TRUE,TRUE,,,,e9b7e733-619a-41e3-ae9a-bbd7ad91234a,S,114,2,"Topology, Calculus and Approximation-Vilmos Komornik_114_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_115_problem.png",TRUE,TRUE,,,,7f861d84-497e-4ea1-a542-112e6519e825,P,115,0,"Topology, Calculus and Approximation-Vilmos Komornik_115_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_115_solution.png",FALSE,TRUE,,,,7141f470-e50a-41aa-abd6-28df19fba899,S,115,0,"Topology, Calculus and Approximation-Vilmos Komornik_115_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_116_problem.png",FALSE,TRUE,,,,b8f627ff-9f19-418d-ab57-5aa6920cfbe1,P,116,0,"Topology, Calculus and Approximation-Vilmos Komornik_116_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_116_solution_part_1.png",FALSE,TRUE,,,,1abe3131-5476-4066-99c4-127b366557cb,S,116,1,"Topology, Calculus and Approximation-Vilmos Komornik_116_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_116_solution_part_2.png",FALSE,TRUE,,,,dfd1890d-23e9-4292-afe6-31014e65b3fe,S,116,2,"Topology, Calculus and Approximation-Vilmos Komornik_116_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_117_problem.png",FALSE,TRUE,,,,1c6b16c2-6c6e-4342-bd64-d31ac62a34e6,P,117,0,"Topology, Calculus and Approximation-Vilmos Komornik_117_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_117_solution.png",FALSE,TRUE,,,,4f7d68fc-2309-4bb3-9d4d-25a2d59da71c,S,117,0,"Topology, Calculus and Approximation-Vilmos Komornik_117_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_118_problem.png",FALSE,TRUE,,,,7e21d081-0bfa-4df9-b132-fd36eed2e971,P,118,0,"Topology, Calculus and Approximation-Vilmos Komornik_118_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_118_solution.png",FALSE,TRUE,,,,e196b300-39d2-49e5-98d0-df9d552bfea1,S,118,0,"Topology, Calculus and Approximation-Vilmos Komornik_118_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_119_problem.png",FALSE,TRUE,,,,1729acc6-b586-40ba-afc4-9fa367f9b983,P,119,0,"Topology, Calculus and Approximation-Vilmos Komornik_119_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_119_solution_part_1.png",FALSE,TRUE,,,,5c39599f-2f63-47b0-a1f5-592a6eb14e7f,S,119,1,"Topology, Calculus and Approximation-Vilmos Komornik_119_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_119_solution_part_2.png",FALSE,TRUE,,,,8afb1665-1c46-4297-9a52-7c6d86754d68,S,119,2,"Topology, Calculus and Approximation-Vilmos Komornik_119_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_120_problem.png",FALSE,TRUE,,,,6b86ea20-c431-42ea-8a75-3a0fd0cf6a96,P,120,0,"Topology, Calculus and Approximation-Vilmos Komornik_120_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_120_solution.png",FALSE,TRUE,,,,305c3298-0848-44f1-af1b-6e993625cb9e,S,120,0,"Topology, Calculus and Approximation-Vilmos Komornik_120_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_121_problem.png",FALSE,TRUE,,,,d7d549be-fb42-4232-a726-d25d3c38565e,P,121,0,"Topology, Calculus and Approximation-Vilmos Komornik_121_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_121_solution_part_1.png",FALSE,TRUE,,,,127bb04d-61c4-4d6d-9de2-6546bbbb7e92,S,121,1,"Topology, Calculus and Approximation-Vilmos Komornik_121_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_121_solution_part_2.png",FALSE,TRUE,,,,4dd48796-f379-4f19-b0f2-d7e536b5e88e,S,121,2,"Topology, Calculus and Approximation-Vilmos Komornik_121_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_121_solution_part_3.png",FALSE,TRUE,,,,d38f134c-68f7-4b22-b7f7-b1dd7f40d9e7,S,121,3,"Topology, Calculus and Approximation-Vilmos Komornik_121_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_122_problem.png",FALSE,TRUE,,,,756381b5-1f58-4b5a-a38f-fcde3f1babf5,P,122,0,"Topology, Calculus and Approximation-Vilmos Komornik_122_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_122_solution_part_1.png",FALSE,TRUE,,,,b1524671-ab0a-4748-a49e-8a4a3370e20d,S,122,1,"Topology, Calculus and Approximation-Vilmos Komornik_122_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_122_solution_part_2.png",FALSE,TRUE,,,,ca7f85e1-a6f0-4bb8-91bd-94e9e67b5721,S,122,2,"Topology, Calculus and Approximation-Vilmos Komornik_122_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_122_solution_part_3.png",FALSE,TRUE,,,,319e6f36-0660-4e75-a442-d487bf13b093,S,122,3,"Topology, Calculus and Approximation-Vilmos Komornik_122_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_123_problem.png",FALSE,TRUE,,,,8c44e5db-8dff-48ad-8575-073dcb59b95f,P,123,0,"Topology, Calculus and Approximation-Vilmos Komornik_123_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_123_solution.png",FALSE,TRUE,,,,26052136-7fea-4979-90f2-37eb1c585c8f,S,123,0,"Topology, Calculus and Approximation-Vilmos Komornik_123_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_124_problem.png",FALSE,FALSE,,,,6734ae90-2a89-4ea4-b56e-b961ddf84f81,P,124,0,"Topology, Calculus and Approximation-Vilmos Komornik_124_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_124_solution.png",FALSE,FALSE,,,,7bd0715b-f6f5-4250-8b44-63d6267feb02,S,124,0,"Topology, Calculus and Approximation-Vilmos Komornik_124_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_125_problem.png",FALSE,TRUE,,,,820e36e8-077c-4e12-ae72-7bcc81148ee4,P,125,0,"Topology, Calculus and Approximation-Vilmos Komornik_125_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_125_solution_part_1.png",FALSE,TRUE,,,,064bde59-601a-440a-8a83-4daa65986f04,S,125,1,"Topology, Calculus and Approximation-Vilmos Komornik_125_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_125_solution_part_2.png",FALSE,TRUE,,,,cf6299e8-6c26-4116-88cb-1271aba05e2c,S,125,2,"Topology, Calculus and Approximation-Vilmos Komornik_125_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_126_problem.png",FALSE,TRUE,,,,6c4bfa98-2d62-4c98-a9dc-9ef6845d1c78,P,126,0,"Topology, Calculus and Approximation-Vilmos Komornik_126_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_126_solution.png",FALSE,TRUE,,,,689bbd3b-f002-40e2-a827-e9d418cfff60,S,126,0,"Topology, Calculus and Approximation-Vilmos Komornik_126_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_127_problem.png",FALSE,TRUE,,,,055fd7e4-c5da-48ae-9472-01cf24add1d2,P,127,0,"Topology, Calculus and Approximation-Vilmos Komornik_127_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_127_solution.png",FALSE,TRUE,,,,806f419f-36cb-412f-b510-80ad313fbe9a,S,127,0,"Topology, Calculus and Approximation-Vilmos Komornik_127_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_128_problem.png",FALSE,TRUE,,,,1713f85b-e4d5-4652-bea3-d058ac64de8a,P,128,0,"Topology, Calculus and Approximation-Vilmos Komornik_128_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_128_solution.png",FALSE,TRUE,,,,fd193f96-8c11-4c42-b3cf-9894822b6dd6,S,128,0,"Topology, Calculus and Approximation-Vilmos Komornik_128_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_129_problem.png",FALSE,FALSE,,,,6f0328d3-1e01-4ff3-b655-5993a3a32cff,P,129,0,"Topology, Calculus and Approximation-Vilmos Komornik_129_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_129_solution.png",FALSE,FALSE,,,,3947ce72-9de9-401b-b98e-6d0df16b5d47,S,129,0,"Topology, Calculus and Approximation-Vilmos Komornik_129_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_130_problem.png",FALSE,TRUE,,,,15ca0917-928e-4094-87b6-e1158e5350ad,P,130,0,"Topology, Calculus and Approximation-Vilmos Komornik_130_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_130_solution.png",FALSE,TRUE,,,,8cdc2ca7-b97d-42b4-bf80-684bbead9612,S,130,0,"Topology, Calculus and Approximation-Vilmos Komornik_130_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_131_problem.png",FALSE,TRUE,,,,aa750888-5f1d-48dd-ae51-0c52ff521554,P,131,0,"Topology, Calculus and Approximation-Vilmos Komornik_131_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_131_solution_part_1.png",FALSE,TRUE,,,,4b7c21d7-4ee3-4816-85e7-8fe5ee323e99,S,131,1,"Topology, Calculus and Approximation-Vilmos Komornik_131_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_131_solution_part_2.png",FALSE,TRUE,,,,1a00973a-fb61-4cb7-a7a1-3bb91c55a6a9,S,131,2,"Topology, Calculus and Approximation-Vilmos Komornik_131_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_132_problem.png",FALSE,TRUE,,,,df4b05fc-793c-4844-85a5-2881c035a09b,P,132,0,"Topology, Calculus and Approximation-Vilmos Komornik_132_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_132_solution_part_1.png",FALSE,TRUE,,,,86dee8cb-8b0e-437e-b62b-60451791eb4e,S,132,1,"Topology, Calculus and Approximation-Vilmos Komornik_132_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_132_solution_part_2.png",FALSE,TRUE,,,,a376fcb8-1ed8-4610-9852-dadd846657e2,S,132,2,"Topology, Calculus and Approximation-Vilmos Komornik_132_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_132_solution_part_3.png",FALSE,TRUE,,,,35267332-05c0-4442-94de-52e4e999b0ac,S,132,3,"Topology, Calculus and Approximation-Vilmos Komornik_132_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_132_solution_part_4.png",FALSE,TRUE,,,,c7127153-73b8-49be-bbf2-4d40b0bc935a,S,132,4,"Topology, Calculus and Approximation-Vilmos Komornik_132_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_133_problem.png",FALSE,TRUE,,,,711eeb1f-da1d-4a4b-9f7d-d1671bb2441d,P,133,0,"Topology, Calculus and Approximation-Vilmos Komornik_133_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_133_solution_part_1.png",FALSE,TRUE,,,,b09fad80-2f83-46da-9cda-fde1ba59e518,S,133,1,"Topology, Calculus and Approximation-Vilmos Komornik_133_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_133_solution_part_2.png",FALSE,TRUE,,,,435cbe83-9b23-43a7-941a-631fb7881d83,S,133,2,"Topology, Calculus and Approximation-Vilmos Komornik_133_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_133_solution_part_3.png",FALSE,TRUE,,,,34e7c08e-ca08-40a4-a088-b9d2605fcb6b,S,133,3,"Topology, Calculus and Approximation-Vilmos Komornik_133_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_133_solution_part_4.png",FALSE,TRUE,,,,6ec90712-45c7-4068-b888-42a062ee7dfa,S,133,4,"Topology, Calculus and Approximation-Vilmos Komornik_133_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_134_problem.png",FALSE,TRUE,,,,5a4a5104-5d6c-4cea-a7f9-0971456e4ffc,P,134,0,"Topology, Calculus and Approximation-Vilmos Komornik_134_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_134_solution.png",FALSE,TRUE,,,,6d45bafb-9ce9-446a-9151-8bf01963f4a7,S,134,0,"Topology, Calculus and Approximation-Vilmos Komornik_134_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_135_problem.png",FALSE,TRUE,,,,425b04e1-d8de-48b3-9ead-413c67479a57,P,135,0,"Topology, Calculus and Approximation-Vilmos Komornik_135_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_135_solution_part_1.png",FALSE,TRUE,,,,18137938-ce9e-4178-974e-c9c250144cf6,S,135,1,"Topology, Calculus and Approximation-Vilmos Komornik_135_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_135_solution_part_2.png",FALSE,TRUE,,,,d065973b-4e2f-462a-8142-0f09d5f741f2,S,135,2,"Topology, Calculus and Approximation-Vilmos Komornik_135_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_135_solution_part_3.png",FALSE,TRUE,,,,282a9ac9-b8c1-42e9-b047-6db5fb638590,S,135,3,"Topology, Calculus and Approximation-Vilmos Komornik_135_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_136_problem.png",FALSE,TRUE,,,,4cfbd6ce-6dea-4f68-a1b5-4faf5ed233c6,P,136,0,"Topology, Calculus and Approximation-Vilmos Komornik_136_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_136_solution_part_1.png",FALSE,TRUE,,,,ccb5514c-4779-4e81-a469-524953f5cea6,S,136,1,"Topology, Calculus and Approximation-Vilmos Komornik_136_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_136_solution_part_2.png",FALSE,TRUE,,,,95bcc29d-2222-476e-a61e-c2036abc7fee,S,136,2,"Topology, Calculus and Approximation-Vilmos Komornik_136_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_137_problem.png",FALSE,TRUE,,,,3bf0a565-6982-40b1-9ac8-29cfd25167e1,P,137,0,"Topology, Calculus and Approximation-Vilmos Komornik_137_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_137_solution_part_1.png",FALSE,TRUE,,,,595d475b-adf9-49c6-8062-91bb3db42623,S,137,1,"Topology, Calculus and Approximation-Vilmos Komornik_137_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_137_solution_part_2.png",FALSE,TRUE,,,,e7bfc71f-3ac5-44e3-a6f6-125a5d5926f1,S,137,2,"Topology, Calculus and Approximation-Vilmos Komornik_137_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_137_solution_part_3.png",FALSE,TRUE,,,,ca9e7926-676a-40fa-8557-ef4635838fc5,S,137,3,"Topology, Calculus and Approximation-Vilmos Komornik_137_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_138_problem.png",FALSE,TRUE,,,,34214986-f38b-490a-a48c-28a00c6425b7,P,138,0,"Topology, Calculus and Approximation-Vilmos Komornik_138_problem.png"
