Image name,Contains figure,Asks for proof,Dependencies,LatexOutput,Reference,GUID,Type,Seq,PT,OriginalName
Visually OS X Mountain Lion_155_problem.png,FALSE,FALSE,,,,ec20a1d5-448b-41e4-bad6-0f6deb48afa0,P,155,0,Visually OS X Mountain Lion_155_problem.png
Visually OS X Mountain Lion_155_solution.png,TRUE,FALSE,,,,029a66ad-1906-4580-b4e6-d5bbb36ab4fb,S,155,0,Visually OS X Mountain Lion_155_solution.png
Visually OS X Mountain Lion_156_problem.png,FALSE,FALSE,,,,fd0ae610-c90b-474f-979f-ace886b97f1a,P,156,0,Visually OS X Mountain Lion_156_problem.png
Visually OS X Mountain Lion_156_solution.png,FALSE,FALSE,,,,5f7dae94-35ff-475d-9cc0-f0ccd3ca98d2,S,156,0,Visually OS X Mountain Lion_156_solution.png
Visually OS X Mountain Lion_157_problem.png,FALSE,FALSE,,,,26716de0-268d-4f47-aac8-86a548290d58,P,157,0,Visually OS X Mountain Lion_157_problem.png
Visually OS X Mountain Lion_157_solution.png,FALSE,FALSE,,,,e5970d20-297f-495c-ab22-1e13e7938ee5,S,157,0,Visually OS X Mountain Lion_157_solution.png
Visually OS X Mountain Lion_158_problem.png,FALSE,FALSE,,,,74bb1d67-ef9f-411f-9164-71fd8dd77ba4,P,158,0,Visually OS X Mountain Lion_158_problem.png
Visually OS X Mountain Lion_158_solution.png,FALSE,FALSE,,,,f5fcad14-19e4-4aba-acb5-7a10bcd894d6,S,158,0,Visually OS X Mountain Lion_158_solution.png
Visually OS X Mountain Lion_159_problem.png,FALSE,FALSE,,,,552f97ff-ad33-4156-90e2-8dc558cbdb3f,P,159,0,Visually OS X Mountain Lion_159_problem.png
Visually OS X Mountain Lion_159_solution.png,FALSE,FALSE,,,,8ace9632-9e55-4f29-8810-cda00576e2e5,S,159,0,Visually OS X Mountain Lion_159_solution.png
Visually OS X Mountain Lion_160_problem.png,FALSE,FALSE,,,,e9deafb5-7f19-4de8-8ff6-b8bedcdffcb6,P,160,0,Visually OS X Mountain Lion_160_problem.png
Visually OS X Mountain Lion_160_solution.png,FALSE,FALSE,,,,574f4dc5-2289-4bc1-b7e3-19a0965118f4,S,160,0,Visually OS X Mountain Lion_160_solution.png
Visually OS X Mountain Lion_161_problem.png,FALSE,FALSE,,,,e1b6d3f5-a551-40a8-ae0e-b2b71c9886a7,P,161,0,Visually OS X Mountain Lion_161_problem.png
Visually OS X Mountain Lion_161_solution.png,TRUE,FALSE,,,,c435e44d-32d9-49c4-bb48-c52c1ace6977,S,161,0,Visually OS X Mountain Lion_161_solution.png
Visually OS X Mountain Lion_162_problem.png,FALSE,FALSE,,,,e25a37e0-7eaa-482b-b236-c6de30ae3ac5,P,162,0,Visually OS X Mountain Lion_162_problem.png
Visually OS X Mountain Lion_162_solution.png,FALSE,FALSE,,,,1d7822e2-d65d-4035-b995-287a8594b77c,S,162,0,Visually OS X Mountain Lion_162_solution.png
Visually OS X Mountain Lion_163_problem.png,FALSE,FALSE,,,,6cadb5f1-b42e-43ea-988a-44ca0f8861c6,P,163,0,Visually OS X Mountain Lion_163_problem.png
Visually OS X Mountain Lion_163_solution.png,FALSE,FALSE,,,,4b4c1cd8-b8a3-4f8d-abca-061fe75bfb47,S,163,0,Visually OS X Mountain Lion_163_solution.png
Visually OS X Mountain Lion_164_problem.png,FALSE,FALSE,,,,c0c5e93b-db8d-4b12-b480-f8fe9315cb47,P,164,0,Visually OS X Mountain Lion_164_problem.png
Visually OS X Mountain Lion_164_solution.png,FALSE,FALSE,,,,8d8339ee-cbe0-48e9-9404-6f1f06ca80ba,S,164,0,Visually OS X Mountain Lion_164_solution.png
Visually OS X Mountain Lion_165_problem.png,FALSE,FALSE,,,,0dac58e0-5dc4-4eca-b8fb-316f9c9c1e2f,P,165,0,Visually OS X Mountain Lion_165_problem.png
Visually OS X Mountain Lion_165_solution.png,FALSE,FALSE,,,,5ae0f185-3289-48b8-8e35-80d4eb48be96,S,165,0,Visually OS X Mountain Lion_165_solution.png
Visually OS X Mountain Lion_166_problem.png,FALSE,FALSE,,,,137134ab-0ab5-4298-9139-ba5143d4295f,P,166,0,Visually OS X Mountain Lion_166_problem.png
Visually OS X Mountain Lion_166_solution.png,TRUE,FALSE,,,,14a77848-a5fa-46d1-bcfa-0da75c66e0a2,S,166,0,Visually OS X Mountain Lion_166_solution.png
Visually OS X Mountain Lion_167_problem.png,FALSE,FALSE,,,,f82b82fa-2a6b-4dd8-b1eb-eee0d8b7b247,P,167,0,Visually OS X Mountain Lion_167_problem.png
Visually OS X Mountain Lion_167_solution.png,FALSE,FALSE,,,,4b1a53d8-09b1-4fdc-8f05-08dca818864b,S,167,0,Visually OS X Mountain Lion_167_solution.png
Visually OS X Mountain Lion_168_problem.png,FALSE,FALSE,,,,4072655f-0a6b-4e88-ae03-b016c862a620,P,168,0,Visually OS X Mountain Lion_168_problem.png
Visually OS X Mountain Lion_168_solution.png,FALSE,FALSE,,,,89262f9c-88d1-4a3a-bfd4-98ed4fcc107a,S,168,0,Visually OS X Mountain Lion_168_solution.png
Visually OS X Mountain Lion_169_problem.png,FALSE,FALSE,,,,576b1e47-e444-4c8e-a914-7e0ebe9f0a71,P,169,0,Visually OS X Mountain Lion_169_problem.png
Visually OS X Mountain Lion_169_solution.png,TRUE,FALSE,,,,b387b23c-dd3f-41e2-92e5-9c0e586e0a1f,S,169,0,Visually OS X Mountain Lion_169_solution.png
Visually OS X Mountain Lion_170_problem.png,FALSE,FALSE,,,,41f4acde-da68-4a73-b3d3-3ec5ff17df50,P,170,0,Visually OS X Mountain Lion_170_problem.png
Visually OS X Mountain Lion_170_solution.png,FALSE,FALSE,,,,fad6a5d1-1088-45cb-ab4e-c35d706e42e2,S,170,0,Visually OS X Mountain Lion_170_solution.png
Visually OS X Mountain Lion_171_problem.png,FALSE,FALSE,,,,0df5f81b-676a-44d9-806d-2b20412dd606,P,171,0,Visually OS X Mountain Lion_171_problem.png
Visually OS X Mountain Lion_171_solution.png,TRUE,FALSE,,,,ed5f1dfe-b71a-4854-ba3b-4548fd30bdbf,S,171,0,Visually OS X Mountain Lion_171_solution.png
Visually OS X Mountain Lion_172_problem.png,FALSE,FALSE,,,,d70d9c39-12bb-46c8-9750-b4fe7ff6f914,P,172,0,Visually OS X Mountain Lion_172_problem.png
Visually OS X Mountain Lion_172_solution.png,FALSE,FALSE,,,,45c4d2b4-3e85-427f-a3d3-f14a98b5dd33,S,172,0,Visually OS X Mountain Lion_172_solution.png
Visually OS X Mountain Lion_173_problem.png,FALSE,FALSE,,,,6ac88f14-b680-4b19-a27d-54e51cbb1202,P,173,0,Visually OS X Mountain Lion_173_problem.png
Visually OS X Mountain Lion_173_solution.png,FALSE,FALSE,,,,60de96c8-21eb-48e3-896e-a40bc3a33e18,S,173,0,Visually OS X Mountain Lion_173_solution.png
Visually OS X Mountain Lion_174_problem.png,FALSE,FALSE,,,,6ee3dfef-2fcf-4cde-b25f-1a2726a7134a,P,174,0,Visually OS X Mountain Lion_174_problem.png
Visually OS X Mountain Lion_174_solution.png,FALSE,FALSE,,,,8a58a0a6-3bdf-4090-a3a6-eb44c62ca30f,S,174,0,Visually OS X Mountain Lion_174_solution.png
Visually OS X Mountain Lion_175_problem.png,FALSE,FALSE,,,,25e8ee11-cb27-42b5-a84a-b245dc70f7ed,P,175,0,Visually OS X Mountain Lion_175_problem.png
Visually OS X Mountain Lion_175_solution.png,FALSE,FALSE,,,,3824fad0-965f-4f23-a7f2-90c98c98d863,S,175,0,Visually OS X Mountain Lion_175_solution.png
Visually OS X Mountain Lion_176_problem.png,FALSE,FALSE,,,,ae705661-2a52-4ccf-b0c8-63dca5ab8383,P,176,0,Visually OS X Mountain Lion_176_problem.png
Visually OS X Mountain Lion_176_solution.png,TRUE,FALSE,,,,7873f08f-06b7-4772-b24a-85bb8517bf82,S,176,0,Visually OS X Mountain Lion_176_solution.png
Visually OS X Mountain Lion_177_problem.png,FALSE,FALSE,,,,5aa2da65-6833-4c66-9ba3-19bc12e97803,P,177,0,Visually OS X Mountain Lion_177_problem.png
Visually OS X Mountain Lion_177_solution_part_1.png,FALSE,FALSE,,,,6c93db5a-df8c-4ad3-b05c-a07bd76cbe09,S,177,1,Visually OS X Mountain Lion_177_solution_part_1.png
Visually OS X Mountain Lion_177_solution_part_2.png,TRUE,FALSE,,,,5e6f91d4-56ea-469e-8c7f-ea2b9a877836,S,177,2,Visually OS X Mountain Lion_177_solution_part_2.png
Visually OS X Mountain Lion_178_problem.png,FALSE,FALSE,,,,bf8ee98e-3e20-48d1-bfb6-ff830ed4f247,P,178,0,Visually OS X Mountain Lion_178_problem.png
Visually OS X Mountain Lion_178_solution.png,FALSE,FALSE,,,,2ea1a444-5af3-44f5-89a2-f4ebf21534f7,S,178,0,Visually OS X Mountain Lion_178_solution.png
Visually OS X Mountain Lion_179_problem.png,FALSE,FALSE,,,,7544ee85-fde2-4dde-9f2b-cae7290824e7,P,179,0,Visually OS X Mountain Lion_179_problem.png
Visually OS X Mountain Lion_179_solution.png,FALSE,FALSE,,,,e4a34470-cc38-4e5d-b00f-2287f9c985ae,S,179,0,Visually OS X Mountain Lion_179_solution.png
